표준버스정류장ID,역명,자치구,승차총승객수
123000152,보성중고등학교(00018),송파구,42932
106000274,묵동교(00040),중랑구,42853
106000122,신성은하수아파트(00033),중랑구,42846
121900236,상문고등학교.수표교교회(00009),서초구,42818
122000047,서울세관사거리(00023),강남구,42810
120000169,자연대.행정관입구(00008),관악구,42795
108900010,주공1.2단지한진아파트(00043),강북구,42789
111001120,응암초교.백련산힐스테이트3차(00030),은평구,42777
110000205,월계종합사회복지관(00007),노원구,42773
113900103,엘지빌딩(00012),마포구,42768
109000209,창5동현대아파트(00014),도봉구,42755
112900098,서대문문화체육회관(00004),서대문구,42721
109000063,창동동아아파트(00030),도봉구,42715
104000032,중곡역입구(00086),광진구,42707
115000894,공항중학교.마곡엠밸리9.10단지(00091),강서구,42668
108900101,송암교회.화계사거리.수유보건지소(00012),강북구,42636
108000192,솔샘터널(00043),강북구,42631
118000192,선유도공원(00022),영등포구,42616
118000597,래미안에스티움(00038),영등포구,42614
117000101,금천평생학습관.독산초등학교(00014),금천구,42611
111900129,힐스테이트302동앞(00001),은평구,42590
121900139,파이낸셜뉴스.현대렉시온오피스텔(00022),서초구,42588
123000339,갑을.미성아파트(00050),송파구,42556
122000263,능인선원앞(00028),강남구,42554
123000204,마천동금호어울림1차아파트(00039),송파구,42540
113900048,공덕역입구(00031),마포구,42540
116900158,공구상가(00017),구로구,42528
113900059,한국출판콘텐츠센터(00008),마포구,42526
111000353,은평구민체육센터앞(00053),은평구,42522
116000645,구로SKV1지식산업센터(00031),구로구,42518
118900192,대우미래사랑(00005),영등포구,42482
121001338,샘마을.서울특별시어린이병원(00042),서초구,42363
119900065,대림프라자(00002),동작구,42331
119900044,이수시너스.이수역7번출구(00005),동작구,42283
117000137,남문시장입구(00007),금천구,42263
109000114,서울문화고등학교(00005),도봉구,42251
111900160,현대아파트입구(00003),은평구,42235
116900164,고척초등학교(00016),구로구,42230
110000208,인덕대학교(00008),노원구,42228
113900111,공덕동주민센터(00011),마포구,42194
106000229,망우동고개(00060),중랑구,42172
113900050,금호태영아파트(00020),마포구,42164
113000169,망원2동주민센터(00011),마포구,42163
101000265,힐튼호텔(00012),중구,42148
106000153,사가정시장(00032),중랑구,42146
107900213,장위시장(00022),성북구,42120
124000109,강동농협(00020),강동구,42117
109900019,누원고등학교.한신아파트정문(00033),도봉구,42073
114000294,신목동역.서울지방식품의약품안전청(00030),양천구,42058
121900131,언남고(00024),서초구,42058
101000113,남대문경찰서.서울역10번출구(00050),중구,42028
117900037,산기슭공원(00009),금천구,42021
103900100,논골사거리(00021),성동구,42019
115900054,삼거리(00003),강서구,42017
121900011,서초구민체육센터(00001),서초구,42013
106000094,삼용사입구(00093),중랑구,42008
123000519,미켈란호수가아파트(00056),송파구,41989
112900119,이진아기념도서관(00023),서대문구,41973
104000311,자양2동주민센터(00004),광진구,41972
120000668,서울대학교치과병원.동물병원(00041),관악구,41947
124000081,한영중고한영외고(00092),강동구,41939
106000225,중랑교동부시장(00028),중랑구,41930
120900047,오리사랑(00005),관악구,41922
106000272,이수아파트앞시장입구(00041),중랑구,41918
104000290,어린이회관(00067),광진구,41901
116900086,고척초등학교(00004),구로구,41899
119000136,상도SH빌아파트상도팰리스후문(00043),동작구,41891
113900158,홍대정문(00023),마포구,41884
121900312,언남초등학교(00002),서초구,41877
119900025,빙수골공영주차장(00006),동작구,41848
119900300,수도여고.남부수도사업소(00031),동작구,41843
114000405,신정이펜하우스2단지(00003),양천구,41838
110000044,서울여대.육군사관학교행정안내소(00052),노원구,41836
108900207,삼양탕(00011),강북구,41834
115900190,발산역.NC백화점(00036),강서구,41789
105900016,삼성래미안(00013),동대문구,41761
113000098,경성중고.홍대부속여중고입구(00015),마포구,41758
122900081,은곡마을(00002),강남구,41753
112900229,서강아파트1차정문앞(00002),서대문구,41741
110000174,보람아파트1단지(00037),노원구,41709
123000672,포레나송파정문(00063),송파구,41665
116900198,동양미래대학교.구로성심병원(00019),구로구,41640
121900192,우성아파트사거리(00021),서초구,41637
113900074,일성여자중고등학교(00009),마포구,41630
115000306,마곡수명산파크3단지4단지(00054),강서구,41622
102900009,순천향병원(00001),용산구,41616
122900069,중동고등학교(00010),강남구,41601
105900026,농협답십리역지점(00002),동대문구,41586
116900235,경북슈퍼마켓(00014),구로구,41567
121900059,방배열린문화센터.가야치과병원(00008),서초구,41564
105000181,장안치안센터(00026),동대문구,41553
121900003,롯데캐슬헤론아파트(00001),서초구,41550
113900030,신부파스카아파트(00004),마포구,41549
109900170,녹천역북부역(00025),도봉구,41526
100900058,안국선원.삼거리(00006),종로구,41520
103000179,극동그린아파트(00065),성동구,41505
111900105,서울혁신파크(00019),은평구,41500
124000019,둔촌푸르지오아파트(00026),강동구,41479
118900040,도림사거리(00011),영등포구,41474
119900060,삼일공원(00003),동작구,41461
112900157,뜨란채아파트101동(00001),서대문구,41449
108000097,번동주공1단지(00066),강북구,41436
116900173,서울가든아파트(00022),구로구,41434
109000122,방학동우성.청구아파트(00015),도봉구,41411
114000059,목운초등학교.목운중학교(00042),양천구,41405
117900045,서울디자인직업전문학교.청년취업사관학교(00019),금천구,41401
115900005,세븐일레븐강서메인점(00028),강서구,41372
108900121,삼양부동산(00008),강북구,41348
124000103,성내2동주민센터.성내복지관(00027),강동구,41346
108900123,삼양시장.롯데마트(00007),강북구,41346
113000448,디지털미디어시티역(00056),마포구,41344
117900192,한울중학교앞(00002),금천구,41344
119900153,신동아관리사무소.영어마루도서관(00020),동작구,41332
123000507,잠실대교전망쉼터(00011),송파구,41316
111000191,불광1동공동주차장앞(00058),은평구,41297
121000077,남부터미널.기쁨병원(00012),서초구,41283
121900269,방배역.백석대(00010),서초구,41265
112900232,홍제초등학교(00012),서대문구,41241
117900209,롯데캐슬3차(00013),금천구,41239
108000048,화계사입구.한신대학교대학원(00083),강북구,41238
114000270,신월동기점(00001),양천구,41200
121001313,네이처힐.LH서초아파트(00079),서초구,41188
124000370,초이동(00058),강동구,41184
124000423,현대토파즈아파트(00040),강동구,41184
113900189,임오빌딩(00031),마포구,41167
111900080,서부경찰서후문(00012),은평구,41132
121900033,함지박사거리(00005),서초구,41123
124000012,고덕리엔파크3단지(00070),강동구,41117
117900086,유창슈퍼(00014),금천구,41100
121900195,경남상가(00021),서초구,41082
116900001,구로구민회관(00018),구로구,41078
118900136,도림사거리(00007),영등포구,41053
116000605,오남중학교.삼미주택(00006),구로구,41044
119900255,중앙대중문(00016),동작구,41027
113000174,서서울농협(00065),마포구,41019
118900135,대림요양병원(00032),영등포구,40986
118900076,영은교회(00021),영등포구,40936
120000083,관악구청(00032),관악구,40915
100000013,청운중학교(00034),종로구,40879
115900001,명지해드는터아파트(00022),강서구,40877
101000295,약수역10번출구(00036),중구,40846
120000437,신사시장.평화교회(00020),관악구,40837
101900011,시청역(00009),중구,40823
123000217,건영아파트(00006),송파구,40802
124000483,광문고.서울컨벤션고(00067),강동구,40793
119900128,대림아파트후문.성남중.고교(00008),동작구,40780
111900093,충남슈퍼(00015),은평구,40688
107900153,고려삼계탕(00015),성북구,40653
124900092,성내2동주민센터.성내복지관(00046),강동구,40624
115000317,신방화사거리(00014),강서구,40623
109900161,서울북부지방검찰청.한양수자인아파트(00041),도봉구,40592
112900112,초원약국(00002),서대문구,40581
105000549,서울반도체고교.휘경주공아파트(00010),동대문구,40560
102000069,순천향대학병원(00012),용산구,40556
123000221,문정푸르지오1차아파트(00005),송파구,40552
118900131,대영초중고(00010),영등포구,40548
122000294,수서역현대벤쳐빌(00016),강남구,40529
116900252,천왕이펜하우스3단지입구(00008),구로구,40525
108900135,보람미용실(00005),강북구,40523
105000213,벽산아파트(00029),동대문구,40486
108000157,송중초등학교(00009),강북구,40477
108900145,믿음슈퍼(00003),강북구,40463
120000066,신우초등학교(00006),관악구,40461
102000037,남영역(00055),용산구,40436
112000415,가재울초등학교(00012),서대문구,40404
109000399,태영데시앙아파트(00011),도봉구,40380
123000172,오금공원사거리(00089),송파구,40376
120000182,수의대입구.보건대학원앞(00007),관악구,40371
114000097,은정초등학교(00042),양천구,40337
105000034,삼육서울병원(00011),동대문구,40310
107000145,성북동주민센터.서울동구고(00007),성북구,40301
123000618,위례동주민센터.위례스타힐스(00085),송파구,40294
103900141,화단삼거리(00002),성동구,40271
121000116,신논현역2번출구(00075),서초구,40254
121900034,이수화학(00004),서초구,40235
119900080,달마사.흑석어린이집(00001),동작구,40230
102000149,도원삼성래미안아파트(00029),용산구,40211
113900278,아현고개(00019),마포구,40192
109900099,쌍문1동현대아파트(00003),도봉구,40162
108900150,성원아파트(00002),강북구,40118
117000196,남부여성발전센터앞(00003),금천구,40114
108900172,삼양오거리(00009),강북구,40076
110000397,유원극동아파트(00004),노원구,40041
121900306,LH3.4단지(00002),서초구,40037
108900110,번3동주민센터(00012),강북구,40031
112900130,영천시장입구(00028),서대문구,40029
111900089,구산마트(00004),은평구,40025
121900039,함지박사거리(00006),서초구,40021
109000195,한승미메이드아파트(00025),도봉구,40001
120900045,구암초등학교정문(00005),관악구,39989
114000042,신목동역(00030),양천구,39971
118000136,영등포세무서.선유고등학교(00023),영등포구,39968
110000170,노원고등학교(00004),노원구,39951
122000251,개포시장.개포5단지상가(00036),강남구,39936
115000187,방화동동부센트레빌아파트(00005),강서구,39932
109000079,오봉초등학교(00007),도봉구,39930
115900044,등촌7단지아파트(00044),강서구,39928
105000053,휘경유수지견인차고지앞(00014),동대문구,39927
118900107,신길한성아파트(00008),영등포구,39924
102900028,갈월동사회복지회관(00011),용산구,39923
